index,title,budget,genres,id,original_language,popularity,release_date,revenue,runtime,vote_average,vote_count
3947,Damsels in Distress,0,Comedy Romance,82533,en,3.750338,06-04-12,0,99,5.6,67
3948,Creature,0,Horror Science Fiction Thriller,50942,en,2.857848,17-05-98,0,176,4,21
3949,Bachelorette,3000000,Comedy Romance,84174,en,20.95282,06-08-12,11947954,87,5.3,444
3950,Brave New Girl,0,Drama Music Family,34099,en,0.18094,25-04-04,0,120,3.7,3
3951,Tim and Eric's Billion Dollar Movie,0,Comedy,79940,en,1.75311,02-03-12,0,94,5.2,34
3952,Summer Storm,2700000,Comedy Drama,342,de,3.120747,02-09-04,0,98,6.7,59
3953,Fort McCoy,0,War Drama History,281230,en,0.384496,01-01-14,0,0,6.3,2
3954,Chain Letter,0,Horror Thriller,38033,en,2.504156,01-10-10,0,96,3.9,37
3955,Just Looking,3000000,Drama Comedy,100975,en,0.431332,21-10-99,0,97,5.8,5
3956,The Divide,3000000,Science Fiction,38541,en,11.882563,13-03-11,22000,112,5.7,197
3957,The Eclipse,0,Drama Horror Romance,39563,en,9.342465,24-04-09,0,88,6.1,15
3958,Demonic,3000000,Thriller Horror,234212,en,12.564554,12-02-15,3387000,83,4.9,148
3959,My Big Fat Independent Movie,0,Comedy,27404,en,0.68822,04-03-05,0,80,3,5
3960,The Deported,0,Comedy Family,170480,en,0.194848,15-06-10,0,90,0,0
3961,Tanner Hall,0,Drama,71866,en,2.015525,14-09-09,0,96,5.4,32
3962,Open Road,3000000,Action Drama Thriller,192210,en,2.680629,12-04-13,0,85,5.2,18
3963,They Came Together,0,Comedy,180296,en,12.036888,27-06-14,0,84,5.3,171
3964,30 Nights of Paranormal Activity With the Devil Inside the Girl With the Dragon Tattoo,0,Comedy,157058,en,1.737032,14-01-13,0,80,2.9,28
3965,Never Back Down 2: The Beatdown,3000000,Drama Action,70006,en,9.249229,13-09-11,0,90,5.8,136
3966,Point Blank,2500000,Action Crime Drama Thriller,26039,en,5.164423,30-08-67,3200000,92,7.1,95
3967,Four Single Fathers,3,Drama Comedy,79587,en,0.008263,15-01-09,0,100,0,0
3968,Enter the Dangerous Mind,0,Thriller,176077,en,1.998826,11-03-13,0,88,4.8,14
3969,Something Wicked,3000000,Mystery Thriller,260947,en,1.968679,04-04-14,0,95,4.6,16
3970,AWOL-72,3000000,Thriller,342502,en,1.141463,07-08-15,0,79,2.8,10
3971,Iguana,0,,191229,en,0.214704,01-04-88,0,88,6,1
3972,Chicago Overcoat,3200000,Action Crime Thriller,43213,en,1.034844,10-10-09,0,95,6.1,5
3973,Barry Munday,0,Comedy Drama Romance,44594,en,1.975941,13-03-10,0,95,6.3,22
3974,Central Station,2900000,Drama,666,pt,5.928937,16-01-98,5596708,113,7.6,126
3975,Pocketful of Miracles,2900000,Comedy Drama,248,en,3.370225,18-12-61,5000000,136,7.3,25
3976,Close Range,0,Crime Action,325173,en,5.485217,11-12-15,0,80,4.9,54
3977,Boynton Beach Club,0,Comedy Drama Romance,55831,en,0.18887,05-08-05,0,105,6.8,3
3978,Amnesiac,3000000,Thriller Mystery Drama Horror,351043,en,3.077885,14-08-15,0,90,4.1,52
3979,Freakonomics,3000000,Documentary,43942,en,1.781462,01-10-10,103735,93,6.6,36
3980,High Tension,0,Horror Thriller Mystery,10226,fr,4.952983,18-06-03,0,91,6.6,271
3981,Griff the Invisible,2902660,Romance Comedy Drama,66942,en,1.35088,19-08-11,0,93,6.1,34
3982,Unnatural,0,Thriller Action Horror,356483,en,0.687656,16-10-15,0,89,4.3,12
3983,Hustle & Flow,8000000,Drama,10476,en,6.39503,22-07-05,23563727,116,6.9,99
3984,Some Like It Hot,2883848,Comedy Romance,239,en,39.30982,18-03-59,25000000,122,8,808
3985,Friday the 13th Part VII: The New Blood,2800000,Horror Thriller,10281,en,9.070842,13-05-88,19170001,88,5.3,192
3986,The Wizard of Oz,2777000,Adventure Family Fantasy,630,en,67.417542,15-08-39,33754967,102,7.4,1642
3987,Young Frankenstein,2800000,Comedy Science Fiction,3034,en,36.444894,15-12-74,86273333,106,7.7,854
3988,Diary of the Dead,2000000,Horror Action Science Fiction,13025,en,15.351412,08-09-07,5364858,95,5.4,190
3989,Lage Raho Munna Bhai,0,Comedy Drama Romance,21461,en,2.436019,01-01-06,0,144,7.6,44
3990,Ulee's Gold,0,Drama,55306,en,0.93392,13-06-97,0,112,6.5,19
3991,The Black Stallion,2700000,Adventure Family,17264,en,11.35972,17-10-79,37799643,118,7,59
3992,Sardaarji,0,,346081,en,0.296981,26-06-15,0,0,9.5,2
3993,Journey to Saturn,0,Action Adventure Animation Comedy Science Fiction,16016,en,1.776624,26-09-08,0,90,4.9,10
3994,Donovan's Reef,2686000,Adventure Comedy Romance,15875,en,1.897263,12-06-63,6600000,109,6,30
3995,The Dress,0,Comedy Drama,5900,nl,0.144031,21-03-96,0,103,7,3
3996,A Guy Named Joe,2627000,Drama Romance War,43306,en,0.531444,01-03-44,5363000,120,6,8
3997,Blazing Saddles,2600000,Western Comedy,11072,en,22.793929,07-02-74,119500000,93,7.2,609
3998,Friday the 13th: The Final Chapter,2600000,Horror Thriller,9730,en,14.013414,13-04-84,32980880,91,5.9,237
3999,Ida,2159280,Drama,209274,pl,13.265432,25-10-13,10700000,80,7.1,260
4000,Maurice,0,Drama Romance,26371,en,11.552247,18-09-87,0,134,7.1,61
4001,Beer League,0,Comedy,14137,en,1.73892,15-09-06,0,86,5.3,22
4002,Riding Giants,2600000,Documentary,291,en,0.895946,09-07-04,3166000,105,7.6,23
4003,Timecrimes,2600000,Science Fiction Thriller,14139,es,19.02965,20-09-07,553198,92,7,308
4004,Silver Medalist,0,Action Adventure Comedy Drama Foreign,33106,zh,0.406645,20-01-09,0,99,7.4,13
4005,Timber Falls,2600000,Horror Thriller,8875,en,3.687574,07-12-07,0,97,5.2,38
4006,Singin' in the Rain,2540800,Comedy Music Romance,872,en,36.556954,10-04-52,7200000,103,7.8,727
4007,"Fat, Sick & Nearly Dead",0,Documentary,72914,en,0.545825,16-04-10,0,97,7.1,47
4008,A Haunted House,2500000,Comedy Horror,139038,en,18.661541,11-01-13,60141683,86,5.4,516
4009,2016: Obama's America,2500000,Documentary,126509,en,0.973582,13-07-12,33400000,87,4.6,19
4010,That Thing You Do!,0,Comedy Drama,9591,en,14.885388,04-10-96,34585416,108,6.8,225
4011,Halloween III: Season of the Witch,2500000,Horror Mystery Science Fiction,10676,en,12.030456,22-10-82,14400000,98,5,229
4012,Escape from the Planet of the Apes,2500000,Action Science Fiction,1687,en,18.30961,20-05-71,12348905,98,6.3,264
4013,Hud,2500000,Action Drama Western,24748,en,6.82919,29-05-63,10000000,112,7.5,66
4014,Kevin Hart: Let Me Explain,0,Comedy Documentary,181330,en,9.799357,03-07-13,32230907,74,7.1,95
4015,My Own Private Idaho,2500000,Drama Romance,468,en,10.363642,17-10-91,0,104,7.1,212
4016,Garden State,2500000,Comedy Drama Romance,401,en,30.583959,28-07-04,26781723,102,7.1,618
4017,Before Sunrise,2500000,Drama Romance,76,en,23.672571,27-01-95,5535405,105,7.7,959
4018,Evil Words,0,Horror Mystery Thriller,50538,fr,0.205034,03-10-03,0,100,6.9,8
4019,Jesus' Son,0,Comedy Drama Romance,25636,en,5.581743,05-09-99,0,107,6.7,22
4020,Saving Face,0,Comedy Romance,19316,en,2.487255,12-09-04,0,91,6.8,32
4021,Brick Lane,0,Drama,21074,en,0.262135,16-11-07,0,102,5.2,15
4022,Robot & Frank,2500000,Science Fiction Comedy Drama Crime,84329,en,23.419061,16-08-12,3325038,85,6.8,450
4023,My Life Without Me,0,Drama Romance,20,en,7.958831,07-03-03,9726954,106,7.2,77
4024,The Spectacular Now,2500000,Comedy Drama Romance,157386,en,25.722747,02-08-13,6854611,95,6.8,1048
4025,Religulous,0,Comedy Documentary,13007,en,9.774126,01-10-08,0,101,7.2,197
4026,Fuel,0,Documentary Drama,13518,en,0.197469,14-11-08,0,90,7,3
4027,Valley of the Heart's Delight,0,Drama,116584,en,0.142255,24-04-06,0,100,7,1
4028,Eye of the Dolphin,2500000,Drama,46849,en,0.301884,24-08-07,71904,100,7.1,7
4029,8: The Mormon Proposition,0,Documentary,40428,en,0.424957,01-01-10,0,80,5.5,6
4030,The Other End of the Line,14000000,Comedy Romance,17334,en,3.393648,29-10-08,0,106,6.1,50
4031,Anatomy,0,Horror Thriller,1698,de,5.025938,03-02-00,0,103,6.1,61
4032,Sleep Dealer,2500000,Drama Science Fiction Thriller,20764,en,4.624691,10-12-08,107559,90,6,40
4033,Super,2500000,Comedy Action Drama,45132,en,12.204569,09-09-10,324138,96,6.6,441
4034,Christmas Mail,0,Comedy Family,76706,en,0.630226,01-12-10,0,89,5,15
4035,Stung,2500000,Comedy Horror,254472,de,4.270489,03-07-15,0,87,4.9,63
4036,Antibirth,35000000,Horror,332285,en,3.674294,02-09-16,0,94,4.8,40
4037,Get on the Bus,2400000,Drama,49471,en,4.623059,16-10-96,5731103,120,7,11
4038,Thr3e,0,Drama Horror Thriller,13569,en,1.946715,01-12-06,0,101,4.8,21
4039,Idiocracy,30000000,Adventure Comedy Science Fiction,7512,en,27.940093,01-09-06,495303,84,6.3,664
4040,The Rise of the Krays,2500000,Crime,356216,en,1.759506,29-08-15,0,110,4.5,19
4041,This Is England,2380000,Drama Crime,11798,en,8.395624,12-09-06,8176544,101,7.4,363
4042,U.F.O.,2500000,Action Adventure Science Fiction,146631,en,8.248149,14-12-12,0,101,3.1,47
4043,Bathing Beauty,2361000,Comedy Music,43546,en,0.628051,01-07-44,6892000,101,7,4
4044,Go for It!,2450000,Drama Family,61038,en,0.500753,13-05-11,0,105,4.6,5
4045,"Dancer, Texas Pop. 81",0,Comedy Drama Family,78373,en,0.376662,01-05-98,565592,97,10,1
4046,Show Boat,2300000,Music Romance,17820,en,1.606314,13-07-51,11000000,107,6.9,18
4047,Redemption Road,0,Drama,74457,en,0.197264,26-08-11,0,91,4.7,6
4048,The Calling,0,Thriller,283384,en,5.759493,05-08-14,0,108,5.6,88
4049,The Brave Little Toaster,2000000,Fantasy Adventure Animation Comedy Family,19933,en,6.86302,09-07-87,0,90,6.7,93
4050,Fantasia,2280000,Animation Family Music,756,en,32.875469,13-11-40,83320000,124,7.2,808
4051,8 Days,0,Thriller Drama,433715,en,0.015295,15-06-14,0,90,0,0
4052,Friday the 13th Part III,4000000,Horror Thriller,9728,en,14.206525,13-08-82,36690067,95,5.7,254
4053,Friday the 13th: A New Beginning,2200000,Horror Thriller,9731,en,12.639469,22-03-85,21930418,92,5.1,196
4054,The Last Sin Eater,0,Drama,9916,en,2.371477,09-02-07,0,117,6.2,11
4055,Do You Believe?,0,Fantasy Drama,309425,en,2.470443,20-03-15,0,115,6.6,48
4056,Impact Point,0,Thriller Romance,14156,en,1.532518,13-06-08,0,90,5.7,5
4057,The Valley of Decision,2160000,Drama,43610,en,0.1813,01-06-45,9132000,119,5.8,4
4058,Eden,2300000,Thriller Drama,360339,en,2.713171,22-10-15,0,97,5.6,19
4059,Chicken Tikka Masala,0,Comedy Romance Foreign,31163,en,0.258413,22-04-05,0,90,3.5,5
4060,There's Always Woodstock,0,Romance Comedy Music,297621,en,2.025701,14-11-14,0,90,5.4,12
4061,Jack Brooks: Monster Slayer,0,Action Comedy Horror,16205,en,2.659804,09-10-07,0,85,5.7,59
4062,The Best Years of Our Lives,2100000,Drama History Romance,887,en,8.38717,25-12-46,23650000,172,7.6,143
4063,Bully,0,Crime Drama,9517,en,6.677093,15-06-01,480811,113,6.7,125
4064,Elling,0,Comedy Drama,6007,en,2.526356,16-03-01,0,89,7,51
4065,Mi America,2100000,Drama Crime,364083,en,0.039007,16-10-15,3330,126,0,0
4066,[REC],1500000,Horror Mystery,8329,es,31.691617,10-04-07,30448000,78,7.1,934
4067,Lies in Plain Sight,0,Drama Mystery Thriller,69640,en,0.47909,03-10-10,0,88,4.5,4
4068,Sharkskin,0,,371085,en,0.027801,01-01-15,0,0,0,0
4069,Containment,0,Thriller Horror Science Fiction,347548,en,2.122451,09-07-15,0,77,5.1,36
4070,The Timber,0,Adventure Drama Western,322443,de,0.803761,27-02-15,0,81,4.1,15
4071,From Russia with Love,2000000,Action Thriller Adventure,657,en,41.298723,11-10-63,78898765,115,6.9,760
4072,The Toxic Avenger Part II,0,Comedy Horror Action,28165,en,1.791331,24-02-89,0,96,5.3,39
4073,Sleeper,2000000,Comedy Romance Science Fiction,11561,en,10.664202,17-12-73,18344729,89,7,200
4074,It Follows,2000000,Horror Thriller,270303,en,100.876794,04-02-15,14674076,100,6.6,1832
4075,Everything You Always Wanted to Know About Sex *But Were Afraid to Ask,2000000,Comedy,11624,en,13.223111,06-08-72,18016290,88,6.6,215
4076,To Kill a Mockingbird,2000000,Crime Drama,595,en,22.139842,25-12-62,13129846,129,8,657
4077,Mad Max 2: The Road Warrior,2000000,Adventure Action Thriller Science Fiction,8810,en,37.117362,24-12-81,24600832,95,7.3,957
4078,The Legend of Drunken Master,0,Action Comedy,12207,cn,15.046612,03-02-94,0,102,7.2,242
4079,Boys Don't Cry,2000000,Crime Drama,226,en,15.557144,02-09-99,11540607,118,7.2,353
4080,Silent House,2000000,Horror Mystery,92182,en,11.66632,21-01-11,13101672,85,5.2,125
4081,The Lives of Others,2000000,Drama Thriller,582,de,34.938177,15-03-06,70000000,137,7.9,958
4082,Courageous,1000000,Drama,72213,en,5.961119,30-09-11,34522221,129,6.8,77
4083,The Hustler,2000000,Drama,990,en,17.639478,25-09-61,7600000,134,7.6,240
4084,Boom Town,2000000,Adventure Drama Romance,55604,en,1.867004,30-08-40,9172000,119,6.5,8
4085,The Triplets of Belleville,8000000,Adventure Animation Comedy Drama,9662,fr,13.944645,11-06-03,1477676,80,7.3,231
4086,Smoke Signals,0,Drama Comedy,20862,en,2.304552,16-01-98,0,89,6.6,24
4087,American Splendor,0,Comedy Drama,2771,en,7.792851,15-08-03,6003587,101,7.1,120
4088,Before Sunset,2700000,Drama Romance,80,en,14.799323,10-02-04,15992615,80,7.6,718
4089,Amores perros,2000000,Drama Thriller,55,es,23.281616,16-06-00,20908467,154,7.6,521
4090,Thirteen,2000000,Crime Drama,11023,en,20.331593,20-08-03,4601043,100,6.7,339
4091,Gentleman's Agreement,2000000,Drama Romance,33667,en,5.381536,11-11-47,7800000,118,6.8,47
4092,Winter's Bone,2000000,Drama,39013,en,20.834883,11-06-10,13831503,100,6.8,565
4093,Touching the Void,0,Documentary Action Adventure,11194,en,14.045887,05-09-03,13885802,106,7.6,138
4094,Alexander's Ragtime Band,2000000,Drama Music Romance,43839,en,0.483974,24-05-38,4000000,106,4.8,6
4095,Me and You and Everyone We Know,0,Comedy Drama,1382,en,9.719094,17-06-05,0,90,7,107
4096,Inside Job,2000000,Documentary,44639,en,16.930914,08-10-10,7871522,109,7.7,286
4097,We Are Your Friends,6000000,Drama Music Romance,301351,en,28.819424,26-08-15,11122090,96,6.3,658
4098,Ghost Dog: The Way of the Samurai,0,Crime Drama,4816,en,18.223139,13-09-99,0,116,7.2,298
4099,Harsh Times,2000000,Crime Drama Thriller Action,7873,en,12.999023,11-09-05,5967038,120,6.3,197
4100,Captive,2000000,Crime Drama Thriller,331190,en,6.728882,17-09-15,2801508,97,5.6,92
4101,Full Frontal,2000000,Comedy Drama Romance,15186,en,1.95686,02-08-02,2506446,96,4.8,26
4102,Witchboard,0,Horror,17994,en,7.151154,31-12-86,0,98,5.9,58
4103,Shortbus,2000000,Romance Drama Comedy,1378,en,14.846001,20-05-06,5179037,101,6.3,140
4104,Waltz with Bashir,2000000,Drama Animation War,8885,he,14.08251,25-06-08,11125849,90,7.8,291
4105,"The Book of Mormon Movie, Volume 1: The Journey",2000000,,48382,en,0.031947,12-09-03,1672730,120,5,2
4106,No End in Sight,2000000,Documentary,12901,en,2.283796,27-07-07,1431623,102,7.2,23
4107,The Diary of a Teenage Girl,2000000,Drama Romance,250124,en,18.224326,07-08-15,1477002,98,6.8,279
4108,In the Shadow of the Moon,2000000,Documentary,14284,en,3.43159,19-01-07,0,109,7.6,31
4109,Meek's Cutoff,0,Drama Western,57120,en,4.749885,05-09-10,876302,104,6.5,77
4110,Inside Deep Throat,2000000,History Documentary,12228,en,3.980072,11-02-05,653621,92,6.8,31
4111,Dinner Rush,0,Drama Action Thriller,22617,en,1.096355,01-09-00,0,99,7.1,19
4112,Clockwatchers,0,Comedy Drama,55561,en,1.196943,01-01-97,0,96,5.6,13
4113,The Virginity Hit,2000000,Comedy,42889,en,3.125382,10-09-10,563706,120,4.6,19
4114,Subway,2000000,Action Thriller,10656,fr,5.261065,10-04-85,390659,104,6.3,86
4115,House of D,0,Comedy Drama,24363,en,6.337735,15-04-05,0,97,6.1,23
4116,Teeth,0,Comedy Horror,13121,en,7.359286,19-01-07,0,94,5.2,210
4117,Six-String Samurai,2000000,Action Adventure Science Fiction,24746,en,1.892183,18-09-98,124494,91,5.8,36
4118,Hum To Mohabbat Karega,0,,325140,en,0.001186,26-05-00,0,0,0,0
4119,It's All Gone Pete Tong,2000000,Drama Comedy Music,12109,en,3.911445,12-09-04,120620,90,7.1,52
4120,Saint John of Las Vegas,3800000,Comedy,27023,en,2.559806,10-06-09,111731,84,5.9,18
4121,24 7: Twenty Four Seven,0,Comedy Drama Romance,22913,en,0.744406,31-08-97,0,96,6.3,10
4122,Stonewall,13500000,Drama,273899,en,5.16023,18-09-15,187674,129,5.2,32
4123,Roadside Romeo,7000000,Animation Family Foreign,20653,en,0.253595,24-10-08,1100000,93,6.7,3
4124,This Thing of Ours,0,Drama Action Thriller,67373,en,0.046868,01-01-05,0,100,5,1
4125,The Lost Medallion: The Adventures of Billy Stone,0,Adventure Family,171759,en,2.952932,01-03-13,0,97,5.6,13
4126,The Last Five Years,0,Comedy Drama Music Romance,206296,en,5.563068,03-11-14,0,94,5.5,143
4127,The Missing Person,0,Comedy Drama Mystery Thriller,35219,en,1.161034,16-01-09,0,95,6.4,9
4128,Return of the Living Dead 3,2000000,Comedy Science Fiction Romance Horror,28260,en,7.502934,01-10-93,54207,97,5.9,88
4129,London,0,Drama Action Romance,7515,en,5.350423,10-02-05,0,92,6.1,96
4130,Sherrybaby,2000000,Drama,13075,en,4.261509,08-09-06,622806,96,6.3,41
4131,Circle,0,Horror Science Fiction,335866,en,6.752141,02-10-15,0,87,6,333
4132,Eden Lake,0,Horror Thriller,13510,en,20.362373,12-09-08,3983997,91,6.7,406
4133,Plush,0,Thriller,215881,en,5.099368,13-09-13,0,98,5.4,40
4134,Lesbian Vampire Killers,0,Horror Comedy,18238,en,6.632891,16-03-09,0,86,5.3,124
4135,Gangster's Paradise: Jerusalema,0,Drama Action Crime Foreign,22600,en,1.717376,11-02-08,0,120,6.8,16
4136,Freeze Frame,0,Thriller Drama Crime,12612,en,4.922397,01-05-04,0,99,6.9,18
4137,Grave Encounters,1000000,Thriller Horror,50698,en,13.222268,09-09-11,0,92,6.1,381
4138,Stitches,100000,Horror,115210,en,7.447714,19-05-12,95000,86,5.5,92
4139,Nine Dead,2000000,Crime Drama Horror Thriller,34335,en,9.68793,01-01-10,0,98,5.2,84
4140,"To Be Frank, Sinatra at 100",2,Documentary,459488,en,0.050625,12-12-15,0,,0,0
4141,Bananas,2000000,Comedy,11302,en,5.941852,28-04-71,11833696,82,6.7,165
4142,Supercapitalist,0,Thriller,119458,en,0.174311,10-08-12,0,103,3.5,2
4143,Rockaway,0,Action Adventure Drama,20406,en,0.361554,07-07-07,0,76,5.8,2
4144,The Lady from Shanghai,2300000,Crime Drama Mystery,3766,en,8.055084,24-12-47,0,87,7.2,102
4145,No Man's Land: The Rise of Reeker,2000000,Horror Thriller,18616,en,4.346271,01-05-08,0,88,4.4,27
4146,Highway,14000000,Action Adventure Drama,18808,en,3.419685,01-01-02,0,97,5.6,37
4147,Small Apartments,2000000,Comedy Crime,95755,en,5.100741,10-03-12,0,96,5.7,50
4148,Coffee Town,0,Comedy,198062,en,2.253589,09-07-13,0,87,6.7,45
4149,The Ghastly Love of Johnny X,0,Comedy Fantasy Music,188652,en,0.209475,26-04-13,0,106,6.6,8
4150,All Is Bright,0,Comedy Drama,174311,en,3.613577,10-09-13,0,107,5.3,36
4151,The Torture Chamber of Dr. Sadism,0,Mystery Horror History,12602,de,1.296784,05-10-67,0,85,6.3,12
4152,Straight A's,7000000,Comedy Drama,153795,en,4.50829,16-01-13,0,88,5.2,46
4153,A Funny Thing Happened on the Way to the Forum,0,Comedy Music,17768,en,8.902102,16-10-66,0,99,6.1,24
4154,Slacker Uprising,0,Documentary,13516,en,1.619635,27-09-07,0,102,5.9,10
4155,The Legend of Hell's Gate: An American Conspiracy,0,Action Adventure History Western,98549,en,1.002585,03-03-11,0,108,3.9,8
4156,The Walking Deceased,0,Science Fiction Comedy,312793,en,1.332804,20-03-15,0,90,4.2,35
4157,The Curse of Downers Grove,2000000,Thriller Mystery Horror Drama,309919,en,2.00163,21-08-15,0,89,4.4,24
4158,Shark Lake,2000000,Thriller,299553,en,1.187764,02-10-15,0,92,4.4,19
4159,River's Edge,19000000,Crime Drama,21309,en,6.463806,27-08-86,0,99,6.7,59
4160,Northfork,0,Fantasy Drama Science Fiction,32235,en,1.980265,01-01-03,0,103,6.7,24
4161,The Marine 4: Moving Target,1950000,Thriller Action,329540,en,3.696123,10-04-15,0,90,5.8,49
4162,Buried,1987650,Drama Thriller Mystery,26388,en,32.841229,24-09-10,19152480,94,6.6,827
4163,Submarine,0,Drama Comedy Romance,49020,en,8.518866,18-03-11,864659,97,7.4,443
4164,The Square,0,Documentary Drama History,159037,ar,4.892203,07-06-13,0,88,7.8,55
4165,One to Another,0,Drama,12838,fr,4.665026,21-07-06,0,95,5.8,12
4166,ABCD (Any Body Can Dance),0,Drama Music,157293,hi,1.294967,07-02-13,222000,160,5.6,10
4167,Man on Wire,0,Thriller Documentary Crime History,14048,en,14.331992,25-07-08,2957978,94,7.5,275
4168,Abandoned,0,Drama Thriller,356987,en,3.068463,30-08-15,0,82,5.8,27
4169,Brotherly Love,1900000,Drama,295886,en,1.367751,24-04-15,0,89,6.9,21
4170,The Last Exorcism,1800000,Horror Drama Thriller,38358,en,14.838986,27-08-10,67738090,87,5.6,328
4171,Nowhere Boy,0,Drama,33511,en,1.950959,25-12-09,0,98,7.2,244
4172,A Streetcar Named Desire,1800000,Drama,702,en,14.884756,18-09-51,8000000,125,7.6,281
4173,Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb,1800000,Drama Comedy War,935,en,41.996783,29-01-64,9440272,95,8,1442
4174,The Crime of Padre Amaro,1800000,Drama Romance,542,es,2.179428,01-10-02,0,118,6.2,36
4175,Beasts of the Southern Wild,1800000,Drama Fantasy,84175,en,12.471239,29-06-12,21107746,93,6.8,403
4176,Battle for the Planet of the Apes,1700000,Action Science Fiction,1705,en,13.315383,15-06-73,8844595,93,5.5,215
4177,Songcatcher,0,Drama Music,62677,en,3.363321,01-03-01,0,109,5.6,9
4178,Higher Ground,2000000,Drama Thriller,50875,en,1.699101,26-08-11,841733,109,5.3,14
